"s","title","subtitle","callret-3","linkedEntity","label"
"http://lod.b3kat.de/title/BV021819681","Chancen und Zukunftsaspekte der Maschinen- und Betriebshilferinge","Dokumentation der 7. Internationalen Tagung vom 29. Juni bis 2.Juli 1987 in Linz","Kongreß - Linz <1987> - Maschinenring ","http://zbw.eu/stw/thsys/70549","P.08  Maschinenbauprodukte"
"http://lod.b3kat.de/title/BV021819681","Chancen und Zukunftsaspekte der Maschinen- und Betriebshilferinge","Dokumentation der 7. Internationalen Tagung vom 29. Juni bis 2.Juli 1987 in Linz","Kongreß - Linz <1987> - Maschinenring ","http://dbpedia.org/resource/Documentation","Documentation"
"http://lod.b3kat.de/title/BV021819681","Chancen und Zukunftsaspekte der Maschinen- und Betriebshilferinge","Dokumentation der 7. Internationalen Tagung vom 29. Juni bis 2.Juli 1987 in Linz","Kongreß - Linz <1987> - Maschinenring ","http://dbpedia.org/resource/Documentation","Dokumentation"
"http://lod.b3kat.de/title/BV021819681","Chancen und Zukunftsaspekte der Maschinen- und Betriebshilferinge","Dokumentation der 7. Internationalen Tagung vom 29. Juni bis 2.Juli 1987 in Linz","Kongreß - Linz <1987> - Maschinenring ","http://dbpedia.org/resource/Machine","Maschine"
"http://lod.b3kat.de/title/BV021819681","Chancen und Zukunftsaspekte der Maschinen- und Betriebshilferinge","Dokumentation der 7. Internationalen Tagung vom 29. Juni bis 2.Juli 1987 in Linz","Kongreß - Linz <1987> - Maschinenring ","http://d-nb.info/gnd/4012656-0",
"http://lod.b3kat.de/title/BV021819681","Chancen und Zukunftsaspekte der Maschinen- und Betriebshilferinge","Dokumentation der 7. Internationalen Tagung vom 29. Juni bis 2.Juli 1987 in Linz","Kongreß - Linz <1987> - Maschinenring ","http://aims.fao.org/aos/agrovoc/c_2350",
"http://lod.b3kat.de/title/BV021818790","Krüger's illustriertes Massagebuch","ein Leitfaden zur Erlernung der Massage für Masseurlehrlinge, Heilgehilfen, Krankenpfleger und Laien","Massage ","http://lod.gesis.org/thesoz/concept/10045517","Krankenpfleger"
"http://lod.b3kat.de/title/BV021818790","Krüger's illustriertes Massagebuch","ein Leitfaden zur Erlernung der Massage für Masseurlehrlinge, Heilgehilfen, Krankenpfleger und Laien","Massage ","http://lod.gesis.org/thesoz/concept/10049910","Krankenpflege"
"http://lod.b3kat.de/title/BV021818790","Krüger's illustriertes Massagebuch","ein Leitfaden zur Erlernung der Massage für Masseurlehrlinge, Heilgehilfen, Krankenpfleger und Laien","Massage ","http://lod.gesis.org/thesoz/concept/10050443","Laie"
"http://lod.b3kat.de/title/BV021818790","Krüger's illustriertes Massagebuch","ein Leitfaden zur Erlernung der Massage für Masseurlehrlinge, Heilgehilfen, Krankenpfleger und Laien","Massage ","http://zbw.eu/stw/descriptor/14007-2","Nursing profession"
"http://lod.b3kat.de/title/BV021818790","Krüger's illustriertes Massagebuch","ein Leitfaden zur Erlernung der Massage für Masseurlehrlinge, Heilgehilfen, Krankenpfleger und Laien","Massage ","http://zbw.eu/stw/descriptor/14007-2","Pflegeberufe"
"http://lod.b3kat.de/title/BV021818790","Krüger's illustriertes Massagebuch","ein Leitfaden zur Erlernung der Massage für Masseurlehrlinge, Heilgehilfen, Krankenpfleger und Laien","Massage ","http://d-nb.info/gnd/4165516-3","Krankenpfleger"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://lod.gesis.org/thesoz/concept/10040290","Kirche"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://lod.gesis.org/thesoz/concept/10044807","Pfarrer"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://zbw.eu/stw/descriptor/13393-4","Church"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://zbw.eu/stw/descriptor/13393-4","Kirche"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://zbw.eu/stw/descriptor/14012-2","Clergy"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://zbw.eu/stw/descriptor/14012-2","Geistliche"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://d-nb.info/gnd/4030702-5","Kirche"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://d-nb.info/gnd/4132592-8","Pfarrer"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://cv.iptc.org/newscodes/mediatopic/20000698","church"
"http://lod.b3kat.de/title/BV021814484","Die evangelische Haupt- und Pfarr-Kirche zu St. Elisabet","Denkschrift zur Feier ihres 600jährigen Bestehens","Wrocław (Poland) ","http://vocabulary.wolterskluwer.de/arbeitsrecht/10972",
"http://lod.b3kat.de/title/BV021812606","Taschenwörterbuch der englischen und deutschen Sprache","Erster Teil: Englisch -Deutsch","Wörterbuch ","http://lod.gesis.org/thesoz/concept/10040824","deutsche Sprache"
"http://lod.b3kat.de/title/BV021812606","Taschenwörterbuch der englischen und deutschen Sprache","Erster Teil: Englisch -Deutsch","Wörterbuch ","http://dbpedia.org/resource/German_language","Deutsche Sprache"
"http://lod.b3kat.de/title/BV021812606","Taschenwörterbuch der englischen und deutschen Sprache","Erster Teil: Englisch -Deutsch","Wörterbuch ","http://dbpedia.org/resource/German_language","German language"
"http://lod.b3kat.de/title/BV021812606","Taschenwörterbuch der englischen und deutschen Sprache","Erster Teil: Englisch -Deutsch","Wörterbuch ","http://cv.iptc.org/newscodes/mediatopic/20000042","language"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://lod.gesis.org/thesoz/concept/10043824","öffentliche Förderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://lod.gesis.org/thesoz/concept/10043824","öffentliche Förderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://lod.gesis.org/thesoz/concept/10043824","öffentliche Förderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://zbw.eu/stw/descriptor/12368-1","Accounts receivable"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://zbw.eu/stw/descriptor/12368-1","Forderungen"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://zbw.eu/stw/descriptor/12368-1","Accounts receivable"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://zbw.eu/stw/descriptor/12368-1","Forderungen"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://zbw.eu/stw/descriptor/12368-1","Accounts receivable"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://zbw.eu/stw/descriptor/12368-1","Forderungen"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://dbpedia.org/resource/Accounts_receivable","Accounts receivable"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://dbpedia.org/resource/Accounts_receivable","Forderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://dbpedia.org/resource/Accounts_receivable","Accounts receivable"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://dbpedia.org/resource/Accounts_receivable","Forderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://dbpedia.org/resource/Accounts_receivable","Accounts receivable"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://dbpedia.org/resource/Accounts_receivable","Forderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://d-nb.info/gnd/4017826-2","Forderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://d-nb.info/gnd/4017826-2","Forderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://d-nb.info/gnd/4017826-2","Forderung"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Subvention ","http://cv.iptc.org/newscodes/mediatopic/20000267","oil and gas - upstream activities"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Bayern - Öffentliche Förderung ","http://cv.iptc.org/newscodes/mediatopic/20000267","oil and gas - upstream activities"
"http://lod.b3kat.de/title/BV021807127","Finanzhilfen, wie und wo?","Wegweiser zu staatlichen Förderungs- und Finanzierungsmöglichkeiten","Finanzierungshilfe ","http://cv.iptc.org/newscodes/mediatopic/20000267","oil and gas - upstream activities"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://lod.gesis.org/thesoz/concept/10035044","Alkohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://lod.gesis.org/thesoz/concept/10035044","Alkohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://lod.gesis.org/thesoz/concept/10040910","Deutschland"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://lod.gesis.org/thesoz/concept/10040910","Deutschland"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://lod.gesis.org/thesoz/concept/10041342","soziales Problem"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://lod.gesis.org/thesoz/concept/10041342","soziales Problem"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://lod.gesis.org/thesoz/classification/2.9","Social Problems"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://lod.gesis.org/thesoz/classification/2.9","problèmes sociaux"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://lod.gesis.org/thesoz/classification/2.9","soziale Probleme"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://lod.gesis.org/thesoz/classification/2.9","Social Problems"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://lod.gesis.org/thesoz/classification/2.9","problèmes sociaux"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://lod.gesis.org/thesoz/classification/2.9","soziale Probleme"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/descriptor/14665-6","Alcohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/descriptor/14665-6","Alkohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/descriptor/14665-6","Alcohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/descriptor/14665-6","Alkohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/descriptor/15715-5","Social conditions"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/descriptor/15715-5","Soziale Lage"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/descriptor/15715-5","Social conditions"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/descriptor/15715-5","Soziale Lage"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/thsys/70361","G.01.01.01  Deutschland"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/thsys/70361","G.01.01.01  Germany"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/thsys/70361","G.01.01.01  Deutschland"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/thsys/70361","G.01.01.01  Germany"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/thsys/73356","N.06.03.04  Social Problems"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://zbw.eu/stw/thsys/73356","N.06.03.04  Soziale Probleme"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/thsys/73356","N.06.03.04  Social Problems"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://zbw.eu/stw/thsys/73356","N.06.03.04  Soziale Probleme"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://dbpedia.org/resource/Alcohol","Alcohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://dbpedia.org/resource/Alcohol","Alkanole"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://dbpedia.org/resource/Alcohol","Alkohole"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://dbpedia.org/resource/Alcohol","Alcohol"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://dbpedia.org/resource/Alcohol","Alkanole"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://dbpedia.org/resource/Alcohol","Alkohole"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://dbpedia.org/resource/Germany","Deutschland"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://dbpedia.org/resource/Germany","Germany"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://dbpedia.org/resource/Germany","Deutschland"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://dbpedia.org/resource/Germany","Germany"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://cv.iptc.org/newscodes/mediatopic/20000799","social condition"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://cv.iptc.org/newscodes/mediatopic/20000799","social condition"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://cv.iptc.org/newscodes/mediatopic/20000802","social problem"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://cv.iptc.org/newscodes/mediatopic/20000802","social problem"
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://aims.fao.org/aos/agrovoc/c_3245",
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://aims.fao.org/aos/agrovoc/c_14370",
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Duitsland; sociale toestanden en problemen; drankgebruik en drankmisbruik ","http://aims.fao.org/aos/agrovoc/c_49877",
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://aims.fao.org/aos/agrovoc/c_3245",
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://aims.fao.org/aos/agrovoc/c_14370",
"http://lod.b3kat.de/title/BV021806024","Volksentscheid oder Brauerei-Diktat?","ökonomische Betrachtungen zum Schankstättengesetz","Germany; social conditions, social problems; alcohol and temperance ","http://aims.fao.org/aos/agrovoc/c_49877",
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Bible ","http://lod.gesis.org/thesoz/concept/10036193","Gehalt"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Jesus Christ ","http://lod.gesis.org/thesoz/concept/10036193","Gehalt"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Bible ","http://zbw.eu/stw/descriptor/11322-2","Lohn"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Bible ","http://zbw.eu/stw/descriptor/11322-2","Wages"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Jesus Christ ","http://zbw.eu/stw/descriptor/11322-2","Lohn"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Jesus Christ ","http://zbw.eu/stw/descriptor/11322-2","Wages"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Bible ","http://cv.iptc.org/newscodes/mediatopic/20001028","coxed pair"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Jesus Christ ","http://cv.iptc.org/newscodes/mediatopic/20001028","coxed pair"
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Bible ","http://zbw.eu/stw/descriptor/11320-6",
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Bible ","http://vocabulary.wolterskluwer.de/arbeitsrecht/10794",
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Jesus Christ ","http://zbw.eu/stw/descriptor/11320-6",
"http://lod.b3kat.de/title/BV021805994","Natanael und Iona","zwei biblische Lebensbilder in zwei öffentlich gehaltenen Vorträgen","Jesus Christ ","http://vocabulary.wolterskluwer.de/arbeitsrecht/10794",
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://lod.gesis.org/thesoz/concept/10037433","Museum"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://zbw.eu/stw/descriptor/13357-1","Museum"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://zbw.eu/stw/descriptor/13357-1","Museum"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://zbw.eu/stw/descriptor/14545-2","Cutlery"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://zbw.eu/stw/descriptor/14545-2","Schneidwaren und Besteck"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://dbpedia.org/resource/Museum","Museum"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://dbpedia.org/resource/Museum","Museum"
